,label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
751,0,0.021052631578947368,0.2696414950419527,0.00011824524062906468,0.0,0.0007298946528567841,0.00021561017680034498,0.0012062726176115801,0.0,0.0,0.25,0.02702702702702703,0.0,0.0,0,30,17,782,1,3,840,11,1,897,4,161,659,2,743,972,0,325,22,0,875,2,0,196,24,392
1048,1,0.021052631578947368,0.0001271294177472667,0.0,0.0,4.6295612259472135e-05,0.0,0.0012062726176115801,0.0,0.0,0.25,0.02702702702702703,0.02040816326530612,0.0,26,120,570,964,1,5,199,2,1,51,597,1174,50,3,577,277,3,490,26,2,769,3,0,605,4,39
1077,0,0.0,0.0007627765064836002,0.0,0.0,0.014542732327635033,0.0,0.0,0.02376599634369287,0.00975696292354089,0.0,0.0,0.0,0.0,26,51,389,433,1,5,366,2,1,194,125,143,4,2,137,733,5,374,123,1,147,2,8,210,19,356
516,1,0.031578947368421054,0.00851767098906687,0.00023649048125812936,0.011494252873563218,0.0001723772796895239,0.00021561017680034498,0.0030156815440289505,0.018281535648994516,0.004257583821181479,0.5,0.08108108108108109,0.0,0.0012987012987012987,40,63,243,261,1,5,1132,5,1,773,323,149,292,2,739,409,8,347,22,0,922,2,0,66,27,90
1950,0,0.010526315789473684,0.004322400203407068,0.0,0.0,1.970026053594559e-06,0.00021561017680034498,0.0012062726176115801,0.003656307129798903,0.01401454674472237,0.25,0.05405405405405406,0.0,0.0,56,126,1033,455,1,3,383,5,1,708,792,841,689,13,175,774,0,464,22,3,466,5,7,66,27,247
731,0,0.0,0.003305364861428934,0.0027196405344684874,0.22988505747126436,6.895091187580956e-06,0.0,0.0,0.07312614259597806,0.006563775057654781,0.0,0.0,0.0,0.005194805194805195,0,63,243,261,1,6,417,17,1,194,404,149,700,2,739,409,5,347,22,2,922,3,2,66,27,90
612,0,0.0,0.0002542588354945334,0.00023649048125812936,0.05747126436781609,0.001819319060494575,0.048943510133678314,0.0012062726176115801,0.08226691042047532,0.03494766719886464,0.0,0.02702702702702703,0.0,0.06233766233766234,0,103,633,872,1,3,939,2,1,194,657,760,747,13,792,216,0,242,123,1,1062,2,1,531,19,356
1604,0,0.0,0.0001271294177472667,0.0,0.0,0.09556103879473807,0.0,0.0,0.012797074954296161,0.0,0.0,0.0,0.0,0.0,40,52,956,10,6,3,867,2,0,87,160,1068,738,2,772,260,0,181,22,0,1185,2,0,307,0,3
1261,0,0.0,0.0005085176709890668,0.0,0.0,0.034332629049019174,0.004096593359206555,0.00180940892641737,0.0,0.003015788540003548,0.0,0.0,0.0,0.0,0,51,605,437,11,5,329,2,1,492,787,1236,75,3,747,697,8,214,123,1,849,2,0,212,19,356
877,1,0.0,0.0010170353419781336,0.00023649048125812936,0.0,0.003543091857389814,0.020051746442432083,0.0012062726176115801,0.012797074954296161,0.003902785169416356,0.0,0.02702702702702703,0.0,0.0,0,77,327,319,11,3,39,2,1,113,443,55,216,8,215,694,4,263,24,2,204,2,0,230,4,408
1345,0,0.10526315789473684,0.0002542588354945334,0.0031926214969847464,0.24137931034482757,4.925065133986397e-06,0.003234152652005175,0.006031363088057901,0.04021937842778794,0.003902785169416356,0.5,0.05405405405405406,0.0,0.01948051948051948,0,178,382,544,11,3,131,2,1,194,418,401,45,2,797,1120,8,421,22,0,923,2,1,108,20,44
764,0,0.010526315789473684,0.11136536994660563,0.0,0.0,0.00032406928581630494,0.00948684777921518,0.0006031363088057901,0.06946983546617916,0.007805570338832712,0.25,0.02702702702702703,0.0,0.04935064935064935,33,11,633,872,1,3,821,2,1,443,820,760,515,13,80,216,7,309,22,3,1062,5,1,531,3,538
1800,0,0.0,0.0001271294177472667,0.0,0.0,0.00025511837394049536,0.0,0.0,0.005484460694698354,0.0005321979776476849,0.0,0.0,0.0,0.0,0,74,1070,819,1,3,1126,2,1,170,531,1078,44,3,574,621,8,50,123,1,1,5,1,162,19,356
167,0,0.021052631578947368,0.0011441647597254002,0.018564502778763155,0.20689655172413793,6.599587279541772e-05,0.005390254420008625,0.006634499396863691,0.0603290676416819,0.024303707645910947,0.25,0.13513513513513514,0.0,0.032467532467532464,33,51,417,518,11,3,147,2,1,504,419,733,282,13,235,1003,8,103,123,1,736,2,0,543,19,356
1752,1,0.0,0.008644800406814136,0.018800993260021284,0.0,0.0002876238038248056,0.0,0.0,0.021937842778793418,0.003902785169416356,0.0,0.0,0.0,0.006493506493506494,0,63,243,261,1,5,944,2,1,242,270,149,576,2,739,409,7,347,22,0,922,2,0,66,27,90
412,0,0.0,0.0003813882532418001,0.0,0.0,0.00582536704047911,0.037516170763260026,0.004221954161640531,0.0018281535648994515,0.08071669327656555,0.0,0.10810810810810811,0.0,0.0,0,96,1070,819,11,0,462,2,1,194,479,1078,319,2,330,621,8,90,123,1,1,2,0,162,19,356
941,0,0.031578947368421054,0.0068649885583524015,0.0013006976469197116,0.26436781609195403,4.925065133986397e-05,0.004959034066407935,0.00180940892641737,0.02376599634369287,0.0044349831470640415,0.25,0.02702702702702703,0.0,0.02987012987012987,0,117,839,677,1,3,984,12,1,284,629,764,530,2,303,743,8,429,123,1,784,3,0,479,19,356
797,0,0.0,0.0002542588354945334,0.00011824524062906468,0.022988505747126436,0.0003014139861999675,0.0,0.0,0.051188299817184646,0.004967181124711726,0.0,0.0,0.0,0.0025974025974025974,1,238,379,955,1,5,897,2,1,194,594,133,486,2,682,1098,5,284,22,2,845,2,8,316,28,240
1344,0,0.0,0.005339435545385201,0.00011824524062906468,0.0,0.014408770555990604,0.07373868046571798,0.0012062726176115801,0.014625228519195612,0.064750753947135,0.0,0.05405405405405406,0.0,0.00909090909090909,0,201,847,821,14,3,751,2,1,266,722,610,735,2,734,270,0,42,22,3,611,2,1,224,1,128
1271,1,0.010526315789473684,0.001271294177472667,0.00555752630956604,0.24137931034482757,7.880104214378235e-06,0.0019404915912031048,0.0006031363088057901,0.021937842778793418,0.007450771687067589,0.25,0.02702702702702703,0.0,0.011688311688311689,26,12,854,405,13,4,975,1,1,194,440,359,6,3,710,1090,7,188,178,2,727,2,0,309,27,494
661,0,0.0,0.0002542588354945334,0.0027196405344684874,0.20689655172413793,0.0015494254911521206,0.016170763260025874,0.00180940892641737,0.03290676416819013,0.011530956182366508,0.0,0.02702702702702703,0.0,0.023376623376623377,0,228,1281,305,1,0,119,2,1,246,112,73,37,2,591,413,0,43,64,2,761,2,1,662,5,67
358,0,0.0,0.015764047800661072,0.00886839304717985,0.05747126436781609,0.019920903453948178,0.0,0.0,0.054844606946983544,0.0,0.0,0.0,0.0,0.03636363636363636,0,16,222,616,1,3,445,2,1,238,160,1195,738,13,559,459,8,46,123,1,799,5,0,602,19,356
98,0,0.0,0.21828121027205694,0.0,0.011494252873563218,0.007431923287185473,0.004096593359206555,0.00904704463208685,0.0018281535648994515,0.015433741351782862,0.0,0.1891891891891892,0.0,0.0012987012987012987,26,153,641,956,1,3,1032,5,1,897,77,292,416,4,194,769,4,207,123,1,330,2,1,395,19,356
1644,1,0.0,0.0003813882532418001,0.0035473572188719402,0.05747126436781609,0.003022019966214053,0.00646830530401035,0.00361881785283474,0.027422303473491772,0.007628171012950151,0.0,0.05405405405405406,0.0,0.015584415584415584,0,150,411,328,28,5,24,2,1,194,222,329,555,3,289,1054,8,251,107,2,746,2,2,260,3,25
1523,0,0.05263157894736842,0.015509788965166539,0.0027196405344684874,0.4367816091954023,0.0,0.0,0.03679131483715319,0.054844606946983544,0.06262196203654426,0.25,0.08108108108108109,0.0,0.0,0,181,354,42,1,3,355,17,1,10,5,388,86,13,555,658,6,123,22,0,337,2,0,167,0,228
1583,0,0.0,0.004195270785659801,0.02648693390091049,0.16091954022988506,0.0005328920474973282,0.028891763691246228,0.0012062726176115801,0.08592321755027423,0.01738513393649104,0.0,0.02702702702702703,0.0,0.04025974025974026,43,4,1136,335,1,3,653,17,1,622,725,605,425,13,328,570,7,40,22,3,1029,2,0,478,28,46
1787,0,0.0,0.0003813882532418001,0.000709471443774388,0.08045977011494253,0.0,0.0,0.0,0.010968921389396709,0.0012417952811779316,0.0,0.0,0.0,0.0,61,52,1263,666,0,5,720,5,1,397,465,458,216,2,732,878,1,517,22,0,1170,2,0,545,0,174
6,0,0.0,0.0003813882532418001,0.00023649048125812936,0.0,0.003120521268893781,0.0,0.0,0.0018281535648994515,0.0003547986517651233,0.0,0.0,0.0,0.0,19,172,989,878,9,6,364,2,1,194,604,82,368,2,801,815,5,436,123,1,138,2,5,69,19,356
1681,0,0.0,0.0003813882532418001,0.00023649048125812936,0.0,0.00053584708657772,0.0,0.0,0.03473491773308958,0.0023061912364733014,0.0,0.0,0.0,0.0,0,6,1195,744,1,6,417,17,1,194,404,14,700,2,802,506,5,271,127,0,109,2,1,66,27,543
1238,0,0.0,0.09102466310704295,0.0,0.0,0.04144836315460272,0.0,0.0,0.0018281535648994515,0.0033705871917686712,0.0,0.0,0.0,0.0,43,126,1085,827,1,4,178,2,1,551,390,572,91,13,250,651,8,510,22,3,1003,2,0,442,27,129
4,0,0.031578947368421054,0.0001271294177472667,0.0,0.0,1.970026053594559e-06,0.0,0.00180940892641737,0.0,0.0,0.25,0.02702702702702703,0.0,0.0,43,174,1026,1015,1,0,806,2,1,288,824,472,771,3,459,0,1,86,123,1,146,2,0,547,19,356
568,0,0.0,0.0002542588354945334,0.00011824524062906468,0.0,0.011677329432681748,0.002371711944803795,0.0048250904704463205,0.0018281535648994515,0.0023061912364733014,0.0,0.05405405405405406,0.0,0.0,17,164,238,708,11,5,832,17,1,194,216,935,298,13,14,1074,0,161,123,1,776,3,4,6,19,356
1303,1,0.0,0.0002542588354945334,0.0,0.0,0.021560950143565648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,141,260,841,1,3,841,2,1,194,80,807,642,8,4,557,8,267,123,1,623,2,8,327,19,356
295,0,0.0,0.0016526824307144673,0.000709471443774388,0.011494252873563218,0.004234571002201504,0.0086244070720138,0.011459589867310011,0.003656307129798903,0.0044349831470640415,0.0,0.1891891891891892,0.0,0.0025974025974025974,33,126,1159,823,1,6,124,2,1,194,138,80,736,2,91,803,6,39,22,3,11,2,2,66,27,79
542,1,0.0,0.0025425883549453337,0.001418942887548776,0.16091954022988506,0.005614574252744493,0.007546356188012074,0.00361881785283474,0.025594149908592323,0.017917331914138725,0.0,0.05405405405405406,0.0,0.01818181818181818,0,17,817,295,9,3,967,2,1,194,575,524,13,2,93,754,8,428,123,1,990,2,1,22,19,356
847,0,0.0,0.020594965675057208,0.002246659571952229,0.4367816091954023,0.0042217658328531395,0.010133678309616215,0.00180940892641737,0.03473491773308958,0.008515167642362959,0.0,0.02702702702702703,0.02040816326530612,0.053246753246753244,26,77,1143,500,1,5,1155,17,1,590,372,923,364,2,723,828,3,263,156,2,385,2,0,174,0,149
766,0,0.010526315789473684,0.0001271294177472667,0.0018919238500650349,0.06896551724137931,0.0005328920474973282,0.005821474773609315,0.01266586248492159,0.03656307129798903,0.04399503281887529,0.25,0.10810810810810811,0.0,0.007792207792207792,0,37,147,235,11,0,858,19,1,658,521,78,333,2,48,1028,8,285,25,2,1022,2,2,509,17,102
228,0,0.0,0.007627765064836002,0.001418942887548776,0.10344827586206896,0.0035687021960865433,0.09982751185855973,0.0006031363088057901,0.062157221206581355,0.059960972148305834,0.0,0.02702702702702703,0.0,0.01818181818181818,48,17,821,379,1,5,380,17,1,194,198,743,55,13,275,112,0,428,123,1,705,3,7,22,19,356
708,0,0.0,0.0003813882532418001,0.0009459619250325174,0.04597701149425287,0.004294656796836138,0.004527813712807245,0.0006031363088057901,0.03290676416819013,0.01720773461060848,0.0,0.02702702702702703,0.0,0.005194805194805195,0,120,1002,375,20,5,806,19,1,764,824,985,771,3,577,40,0,490,87,2,500,3,0,421,27,86
1927,0,0.0,0.0027968471904398677,0.0004729809625162587,0.04597701149425287,0.0044404387248021355,0.08926261319534283,0.0012062726176115801,0.03656307129798903,0.08657087103069008,0.0,0.05405405405405406,0.0,0.005194805194805195,0,182,907,872,1,3,999,2,1,351,763,1084,393,13,148,77,0,218,123,1,584,2,0,531,19,356
1192,0,0.021052631578947368,0.023264683447749807,0.009814354972212369,0.034482758620689655,0.00018419743601109126,0.027813712807244505,0.0012062726176115801,0.031078610603290677,0.0026609898882384245,0.25,0.02702702702702703,0.0,0.01948051948051948,26,66,1266,176,1,3,326,17,1,739,127,489,214,13,730,817,0,88,123,1,575,2,1,547,19,356
430,1,0.010526315789473684,0.0025425883549453337,0.0016554333688069056,0.12643678160919541,0.0006382884413646371,0.018326865028029323,0.038600723763570564,0.06764168190127971,0.1174383537342558,0.25,0.7027027027027027,0.030612244897959183,0.014285714285714285,0,168,52,639,1,5,1155,2,1,590,372,943,364,14,779,423,6,69,123,1,1100,2,0,432,19,356
1471,0,0.0,0.0019069412662090005,0.0,0.011494252873563218,0.05733169821170885,0.06791720569210867,0.0,0.0018281535648994515,0.013127550115309562,0.0,0.0,0.0,0.0012987012987012987,0,237,183,1034,11,3,904,17,0,617,335,895,64,2,778,510,4,160,123,1,315,3,0,520,19,356
1153,0,0.0,0.01271294177472667,0.002128414331323164,0.14942528735632182,0.014253138497756633,0.01768003449762829,0.006634499396863691,0.04936014625228519,0.015611140677665425,0.0,0.08108108108108109,0.0,0.016883116883116882,0,12,882,555,9,4,975,17,1,194,440,1052,6,2,414,912,8,208,22,0,471,2,0,66,27,405
1252,0,0.0,0.0001271294177472667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51,1152,937,1,4,955,22,0,194,572,794,493,2,625,747,2,475,123,1,779,2,8,7,19,356
685,0,0.0,0.0005085176709890668,0.006030507272082299,0.08045977011494253,0.0016479267938318484,0.04333764553686934,0.0006031363088057901,0.010968921389396709,0.023239311690615577,0.0,0.02702702702702703,0.0,0.01038961038961039,33,199,332,53,7,4,459,2,1,341,316,1229,355,3,448,1002,8,405,3,2,229,2,0,467,28,349
1280,1,0.08421052631578947,0.0008899059242308669,0.00011824524062906468,0.0,9.850130267972794e-06,0.0,0.030759951749095293,0.0018281535648994515,0.0008869966294128083,0.25,0.24324324324324326,0.0,0.0,28,31,1181,667,1,3,1161,11,1,10,34,1112,86,8,60,175,8,124,22,2,1089,5,0,577,0,290
113,0,0.021052631578947368,0.026570048309178744,0.0,0.034482758620689655,6.501085976862044e-05,0.0008624407072013799,0.0030156815440289505,0.07861060329067641,0.00869256696824552,0.25,0.08108108108108109,0.0,0.005194805194805195,0,241,1271,175,11,6,1064,2,1,194,795,996,273,13,395,24,0,8,123,1,904,2,0,589,19,356
577,0,0.0,0.0003813882532418001,0.0023649048125812936,0.1839080459770115,0.007139374418226681,0.010133678309616215,0.0012062726176115801,0.038391224862888484,0.008337768316480398,0.0,0.02702702702702703,0.0,0.02077922077922078,27,228,697,876,1,3,942,5,1,447,155,884,311,2,591,43,0,43,3,2,1047,2,1,174,11,149
1063,0,0.0,0.0001271294177472667,0.00011824524062906468,0.0,0.0031530266987780916,0.01681759379042691,0.0006031363088057901,0.010968921389396709,0.012063154160014192,0.0,0.02702702702702703,0.0,0.0,33,103,633,872,11,3,1043,17,1,853,6,760,710,13,66,216,7,440,123,1,1062,2,5,531,19,356
1468,0,0.0,0.004322400203407068,0.00532103582830791,0.04597701149425287,0.005857872470363421,0.0,0.0,0.04021937842778794,0.01951392584708178,0.0,0.0,0.0,0.02727272727272727,0,125,20,819,1,5,612,2,1,194,767,679,269,2,788,244,5,0,123,1,1094,2,0,162,19,356
1588,0,0.0,0.0003813882532418001,0.00555752630956604,0.29885057471264365,0.001900090128691952,0.013152220784821044,0.0030156815440289505,0.04204753199268738,0.01720773461060848,0.0,0.05405405405405406,0.0,0.033766233766233764,0,132,638,13,1,5,674,17,1,897,537,289,808,0,689,703,8,190,115,2,547,2,0,351,29,472
1971,0,0.06315789473684211,0.002415458937198067,0.00023649048125812936,0.13793103448275862,1.0835143294770073e-05,0.00258732212160414,0.00361881785283474,0.003656307129798903,0.0021287919105907396,0.25,0.02702702702702703,0.0,0.015584415584415584,52,44,114,220,1,5,13,2,1,194,363,939,138,3,324,28,8,512,123,1,491,2,1,628,19,356
395,1,0.7368421052631579,0.0002542588354945334,0.0015371881281778408,0.022988505747126436,1.970026053594559e-06,0.001078050884001725,0.04221954161640531,0.010968921389396709,0.0010643959552953698,0.5,0.05405405405405406,0.0,0.0,0,101,668,988,1,6,290,2,1,118,37,956,813,14,473,695,8,19,22,3,759,2,4,550,7,161
1942,0,0.010526315789473684,0.0001271294177472667,0.0,0.0,0.0007417148091783514,0.0,0.0006031363088057901,0.0,0.0,0.25,0.02702702702702703,0.0,0.0,0,42,38,978,11,6,515,17,1,589,691,9,716,13,184,299,7,484,123,1,1093,3,8,436,19,356
1580,0,0.0,0.0001271294177472667,0.0,0.0,0.006010549489516999,0.0017248814144027599,0.01085645355850422,0.0,0.0014191946070604932,0.0,0.08108108108108109,0.0,0.0,17,77,1043,1011,11,4,740,21,1,849,694,980,677,13,443,882,8,263,186,3,711,2,0,174,0,149
251,0,0.0,0.0002542588354945334,0.000354735721887194,0.04597701149425287,0.004452258881123703,0.03406640793445451,0.016887816646562123,0.04204753199268738,0.11335816923895689,0.0,0.13513513513513514,0.0,0.007792207792207792,33,180,677,576,9,6,372,21,1,553,765,317,323,2,354,856,4,338,123,1,603,5,3,150,19,356
308,0,0.0,0.0007627765064836002,0.0009459619250325174,0.05747126436781609,0.008731155469531085,0.02457956015523933,0.010253317249698432,0.021937842778793418,0.04559162675181834,0.0,0.08108108108108109,0.02040816326530612,0.014285714285714285,33,51,979,922,1,6,335,2,1,194,472,13,304,2,141,834,6,374,123,1,661,2,11,210,19,356
31,0,0.0,0.0001271294177472667,0.0,0.0,0.004881724560807317,0.0,0.0,0.06764168190127971,0.01720773461060848,0.0,0.0,0.0,0.0,56,74,1070,819,1,6,791,2,1,194,484,1078,493,9,398,621,5,387,123,1,1,2,3,162,19,356
1191,0,0.010526315789473684,0.0003813882532418001,0.004966300106420717,0.3563218390804598,0.00012017158926926809,0.008840017248814145,0.0006031363088057901,0.062157221206581355,0.006031577080007096,0.25,0.02702702702702703,0.0,0.04155844155844156,0,12,1165,711,9,5,383,2,1,63,792,598,689,2,185,251,7,188,186,3,165,5,10,174,27,149
1209,0,0.0,0.05758962623951182,0.0,0.022988505747126436,2.7580364750323824e-05,0.0,0.0,0.003656307129798903,0.0003547986517651233,0.0,0.0,0.0,0.0025974025974025974,0,51,1003,865,1,6,365,2,1,194,27,449,213,13,436,436,5,305,123,1,937,2,8,114,19,356
426,0,0.08421052631578947,0.08911772184083395,0.0,0.0,1.0835143294770073e-05,0.0,0.2985524728588661,0.02010968921389397,0.00975696292354089,0.5,0.7837837837837838,0.11224489795918366,0.0,33,32,907,872,11,3,349,11,1,48,707,1084,412,13,159,77,8,373,123,1,584,2,0,531,19,356
580,0,0.0,0.0003813882532418001,0.00023649048125812936,0.0,0.006284383110966642,0.0,0.0,0.007312614259597806,0.0026609898882384245,0.0,0.0,0.0,0.0,0,37,315,869,1,2,1111,1,1,169,105,662,402,18,221,885,1,285,58,3,888,2,0,541,27,383
848,0,0.010526315789473684,0.3527841342486651,0.00011824524062906468,0.0,4.925065133986397e-06,0.0,0.0006031363088057901,0.0,0.0,0.25,0.02702702702702703,0.0,0.0,25,51,362,590,7,3,477,17,1,194,291,907,662,13,274,184,7,361,123,1,199,3,8,415,19,356
50,0,0.0,0.002669717772692601,0.0009459619250325174,0.10344827586206896,0.0014834296183567027,0.0066839154808106946,0.00180940892641737,0.012797074954296161,0.006031577080007096,0.0,0.02702702702702703,0.0,0.011688311688311689,0,131,95,726,6,3,863,34,1,194,526,1025,179,13,527,499,6,392,178,2,618,2,7,726,1,325
1170,0,0.0,0.0003813882532418001,0.000709471443774388,0.011494252873563218,0.006476460651192112,0.0,0.0,0.0018281535648994515,0.00017739932588256165,0.0,0.0,0.0,0.0012987012987012987,0,199,110,713,6,4,170,5,1,315,382,48,514,13,279,456,1,405,72,3,695,2,0,174,28,149
1813,0,0.0,0.017543859649122806,0.000354735721887194,0.022988505747126436,0.009184261461857834,0.0,0.0,0.012797074954296161,0.0012417952811779316,0.0,0.0,0.0,0.0025974025974025974,0,51,293,199,11,6,818,2,1,194,89,687,511,2,561,118,5,235,123,1,465,2,8,670,19,356
914,0,0.09473684210526316,0.0002542588354945334,0.003665602459501005,0.08045977011494253,0.0,0.0,0.015681544028950542,0.025594149908592323,0.012417952811779315,0.25,0.10810810810810811,0.0,0.0,0,139,829,682,9,4,679,2,1,194,585,267,504,3,665,55,8,345,22,3,597,2,11,67,3,442
901,0,0.0,0.09077040427154842,0.00023649048125812936,0.011494252873563218,0.03393763882527347,0.4206554549374731,0.0030156815440289505,0.0018281535648994515,0.0028383892141209863,0.0,0.0,0.0,0.0012987012987012987,34,49,892,872,9,3,578,17,1,194,704,780,715,13,525,641,6,415,22,3,1002,2,1,531,7,276
104,0,0.0,0.0002542588354945334,0.000709471443774388,0.011494252873563218,0.005787936545460814,0.01768003449762829,0.0012062726176115801,0.0018281535648994515,0.009579563597658328,0.0,0.02702702702702703,0.0,0.0012987012987012987,26,150,1129,433,1,3,934,2,1,194,778,76,386,8,406,604,3,232,87,2,1086,3,1,210,3,260
754,0,0.0,0.0002542588354945334,0.00011824524062906468,0.011494252873563218,0.0014607743187403655,0.01854247520482967,0.0006031363088057901,0.056672760511883,0.010289160901188575,0.0,0.02702702702702703,0.0,0.0012987012987012987,20,215,633,872,1,6,282,5,1,260,465,760,216,3,161,216,7,252,123,1,1062,2,0,531,19,356
